"X","track_id","artists","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
96448,"0z31CUJwk1u8ICIPvsD9Jy","Casuarina","Roda de Samba do Casuarina e Convidados","Swing de Campo Grande",41,207800,0,0.599,0.813,11,-8.705,0,0.053,0.746,0.00544,0.944,0.77,101.904,4,"samba"
96449,"1IjJAoJkJPnxTI5c4ZRzV4","Elba Ramalho;Alceu Valença","O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)","Ciranda da Rosa Vermelha - Ao Vivo",41,256000,0,0.626,0.723,7,-7.324,1,0.0536,0.565,0,0.49,0.456,98.053,4,"samba"
96450,"7clRrvxALwmHb6JcDZ4UIs","Tim Maia","Tim Maia","Lamento",40,211426,0,0.473,0.318,6,-13.483,0,0.0367,0.981,0.18,0.176,0.361,108.448,4,"samba"
96451,"3XLUxNgfikcE3psPGYwZiU","Exaltasamba","Livre Pra Voar","Eu Choro",40,187000,0,0.448,0.528,7,-9.284,1,0.0316,0.592,0,0.235,0.675,150.19,4,"samba"
96452,"6keBj9EZ9ZwAWxJS6d0MSi","Seu Jorge","Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)","Zé do Caroço (Ao Vivo)",38,473960,0,0.693,0.604,7,-10.646,0,0.0368,0.463,0.0085,0.479,0.539,113.925,4,"samba"
96453,"5R2ZDKN9EOQxg2ApKCfTYh","Gal Costa;Zeca Baleiro","Maxximum - Gal Costa","Vapor Barato (feat. Zeca Baleiro)",40,411733,0,0.537,0.403,9,-10.054,0,0.0356,0.533,0,0.966,0.237,123.647,4,"samba"
96454,"7mCs2Eai4oIX9q4SNJirjo","Toquinho","Obrigado, Vinicius","Chega de Saudade",40,152880,0,0.66,0.543,11,-12.914,0,0.0457,0.628,0.0135,0.0834,0.423,86.994,4,"samba"
96455,"4SaKd5ZIIF4X8yIbcacF5E","Dona Ivone Lara","Nasci Pra Sonhar","Tendência",38,231866,0,0.647,0.719,0,-7.457,1,0.0757,0.228,0,0.146,0.759,158.017,4,"samba"
96456,"2L8SSEroY1WFbk2vyqafQP","Gilberto Gil","Cássia Reggae (Vol. 1)","O Segundo Sol",39,257545,0,0.672,0.621,9,-7.001,1,0.031,0.104,0,0.269,0.821,149.95,4,"samba"
96457,"0iiwZzWwyrjhXrYqHPLWPI","Paulinho Da Viola","Meus Momentos: Paulinho Da Viola","Sinal Fechado",40,183626,0,0.555,0.184,4,-16.305,0,0.0365,0.987,0.711,0.0975,0.259,122.737,4,"samba"
96458,"7N28Tbrr3EePLlXGFcTcUo","Dominguinhos","Chegando de Mansinho","Lisbela",42,189360,0,0.655,0.676,5,-6.554,1,0.039,0.622,0,0.127,0.923,143.878,4,"samba"
96459,"7mT4UXUP2hXW6oj15MMgzT","Almir Guineto","Zeca Apresenta: O Quintal Do Pagodinho","Mordomia - Ao Vivo",39,207000,0,0.549,0.61,11,-8.118,0,0.13,0.809,8.28e-06,0.785,0.809,121.2,4,"samba"
96460,"4BuMHNAzKdsmQZnipQIrMo","Maria Rita","Maria Rita","A festa",40,269066,0,0.673,0.606,2,-9.571,1,0.0403,0.224,1.77e-05,0.0648,0.653,136.093,3,"samba"
96461,"7kpNoiCWd4k3ue9LB9qk4k","Zeca Pagodinho","Mais Feliz","Permanência",39,270858,0,0.547,0.523,0,-11.963,1,0.0476,0.362,0,0.105,0.766,87.993,4,"samba"
96462,"1HInYWLAypJkiyUbmaJE4E","Arlindo Cruz","Sambista Perfeito","Sambista Perfeito",39,226813,0,0.679,0.498,2,-9.047,1,0.189,0.656,0,0.0939,0.849,95.981,4,"samba"
96463,"3O0dOxKTr03ccUot2cLLSW","Samba da Vela","A Comunidade","A Comunidade Chora",38,219400,0,0.429,0.908,10,-6.987,0,0.251,0.571,2.59e-06,0.344,0.729,111.89,4,"samba"
96464,"0wAZxpKxIVcRsBLja2n2Ux","Diogo Nogueira","Meu Instinto","Meu Instinto",38,208056,0,0.722,0.782,1,-7.762,1,0.0696,0.207,0,0.238,0.833,170.098,4,"samba"
96465,"3edcczAZsUhCoJqIrbEIf1","Grupo Fundo De Quintal","A Batucada Dos Nossos Tantãs","Um Lindo Sonho",38,254600,0,0.519,0.707,7,-7.177,1,0.0318,0.716,0,0.0986,0.744,143.912,4,"samba"
96466,"535yXKG6YMymstdOwlGYS6","Jorge Aragão","Ao vivo","Cabelo pixaim - Ao vivo",39,195773,0,0.453,0.875,0,-8.719,1,0.107,0.38,0.34,0.902,0.66,115.783,4,"samba"
96467,"7fX3pxdnCHTwXSa3RBWA90","Diogo Nogueira","Princípio, Meio e Fim","Princípio, Meio e Fim",38,219426,0,0.527,0.35,5,-11.088,1,0.0743,0.641,0,0.104,0.399,133.879,4,"samba"
96468,"3xhNEw3mynRggObeNZlFO5","Katinguelê;Transcontinental FM 104,7","Impossível Te Esquecer (Acústico da Trans)","Impossível Te Esquecer (Acústico da Trans)",39,269800,0,0.464,0.691,6,-8.394,1,0.033,0.296,0,0.953,0.568,150.036,4,"samba"
96469,"6qzI50PTSOtaFfL21AdSwU","Wando","Dança Romântica","Mordida Na Maçã",40,230600,0,0.754,0.349,2,-15.289,1,0.0284,0.726,2.19e-05,0.125,0.514,104.807,4,"samba"
96470,"4u77rxNx2y59B8vWyQuzPI","Los Sebosos Postizos","Los Sebosos Postizos Interpretam Jorge Ben Jor","O Telefone Tocou Novamente",41,273720,0,0.326,0.532,6,-8.066,0,0.035,0.113,1.49e-05,0.19,0.589,151.498,4,"samba"
96471,"6sY9GnrVLugy9Jb0HZO5fA","RDN;Suel;Ferrugem","RDN & Amigos, Vol. 6","Preciso Desse Mel",40,103803,0,0.609,0.633,2,-6.944,1,0.0649,0.394,0,0.205,0.527,175.853,4,"samba"
96472,"2mLtn7zqcqalNZSfQZ62ko","Geraldo Azevedo","Raízes e Frutos","Táxi Lunar",39,231066,0,0.655,0.47,4,-11.395,0,0.0356,0.237,0.00163,0.128,0.577,145.703,4,"samba"
96473,"6ty2XoMAhwS2WRevhjQeb3","Jorge Aragão","Ao vivo 3","Tendência - Ao vivo",39,213946,0,0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,4,"samba"
96474,"0bjsMl6oNTuvem3dvX2tDs","Geraldo Azevedo","Ao Vivo Comigo","Ai Que Saudade D'Ocê - Ao Vivo",40,195133,0,0.507,0.399,4,-12.533,1,0.0282,0.82,0.000432,0.639,0.327,106.256,4,"samba"
96475,"6TklbllnlVVTyjiHoZ8xdx","Diogo Nogueira","Alma Brasileira (Ao Vivo / Edição Especial)","Travessia - Ao Vivo",38,195013,0,0.671,0.631,7,-7.404,1,0.0359,0.725,0,0.702,0.603,134.032,4,"samba"
96476,"3G4ilaEIew6dACbrpOfqlq","Akatu","#Vamo Cantar (Ao Vivo)","Você Pode / Deixa Eu Te Fazer Feliz / Por Nada - Ao Vivo",39,344752,0,0.455,0.539,7,-9.311,1,0.0358,0.766,0,0.613,0.82,144.167,4,"samba"
96477,"6IpiOwRUoM8HfcHDLuAHh7","Diogo Nogueira","Samba de Verão_Lua","Vai Embora Não",38,227384,0,0.565,0.768,0,-6.673,1,0.15,0.512,0,0.181,0.948,93.582,4,"samba"
96478,"3VWHMbDks5VHRKCj8JIL9m","Negritude Junior","Bis - Negritude Junior","Tanajura",39,211866,0,0.632,0.6,4,-11.271,0,0.0663,0.285,0,0.219,0.557,88.574,4,"samba"
96479,"3qNERYCjkBFyhYUNh4Hl9K","Maria Bethânia","As Grandes Décadas Da Música Popular Brasileira","Carcará",39,163160,0,0.653,0.679,11,-7.354,0,0.0714,0.673,0.000441,0.608,0.877,130.964,4,"samba"
96480,"11KrAxEjmdfiOvO0mmC3kJ","Exaltasamba","Luz Do Desejo","Louca Paixão",40,240093,0,0.56,0.414,7,-15.073,1,0.03,0.27,1.08e-05,0.0656,0.423,137.89,4,"samba"
96481,"0AXhuMf3eW4IHYIJhvEK4O","Encontro de Batuqueiros","Roda de Samba do Edb (Ao Vivo)","Somos do Interior - Ao Vivo",39,172994,0,0.638,0.816,2,-6.753,1,0.0767,0.73,0.000242,0.923,0.94,112.466,4,"samba"
96482,"4w8PHkBzM9SVokCns8ne8l","Diogo Nogueira","Samba de Verão_Sol","Ouro da Mina",38,236293,0,0.56,0.728,5,-5.667,1,0.0477,0.33,1.6e-06,0.105,0.812,94.858,4,"samba"
96483,"3dCaOHosieoKCWqwURJGp6","Vou Zuar;Suel","Pagodin do Vou Zuar 2.1","Tu Mandas no Meu Coração / Me Espera / Perfume / Temporal",40,483433,0,0.547,0.691,7,-7.868,1,0.0394,0.693,0,0.297,0.848,160.04,4,"samba"
96484,"7mMiyoe7AUxwe4neprDapY","Exaltasamba","Pagode Do Exalta Ao Vivo","Mais Que Amigo / Nuance / Acordar Com Você - Ao Vivo",40,299306,0,0.6,0.696,2,-8.66,1,0.0472,0.654,0,0.856,0.749,96.242,4,"samba"
96485,"6CoCWGh9Bsd3fGkHeiuPZH","Encontro de Batuqueiros","Roda de Samba do Edb (Ao Vivo)","Isso É Que Dá / Acelera / Dona dos Meus Sonhos / Acaba Tudo Bem - Ao Vivo",39,414992,0,0.516,0.808,2,-6.721,1,0.0383,0.699,1.09e-05,0.579,0.866,115.547,4,"samba"
96486,"40xO8ZNv1Gl966klvpKdgD","Benito Di Paula","Gravado Ao Vivo (Ao Vivo No Estúdio Reunidos, São Paulo, SP / 1974)","Além De Tudo - Ao Vivo",40,227960,0,0.55,0.484,0,-11.812,1,0.0282,0.395,0,0.202,0.967,130.639,4,"samba"
96487,"7eR5i0UNKTG57MMLZJpeB6","Tim Maia","Tim Maia 1971","A Festa Do Santo Reis",40,160685,0,0.565,0.831,9,-8.476,1,0.046,0.125,0,0.0992,0.839,138.301,4,"samba"
96488,"5uI9pK12wM4BpMezEYhQ5v","Zeca Pagodinho","Zeca Pagodinho Ao Vivo","Seu Balancê - Ao Vivo",38,219360,0,0.344,0.821,2,-6.039,1,0.189,0.602,0,0.91,0.693,92.908,4,"samba"
96489,"6H7pqoG0n33Avtf4t00wnJ","Benito Di Paula","Benito Di Paula","Vai Ficar Na Saudade",40,252106,0,0.638,0.352,2,-10.593,1,0.0272,0.27,5.12e-05,0.0867,0.491,106.01,4,"samba"
96490,"4TzB0Zu38kPAP16MwzU6Tl","Akatu;Grupo Revelação","Encontro de Gerações","Só Felicidade",39,98021,0,0.659,0.734,2,-7.235,1,0.101,0.513,0,0.549,0.831,102.011,4,"samba"
96491,"4BMcmOV5mCYOnLqIBA5tVa","Grupo Fundo De Quintal","Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo)","Conselho / Insensato Destino / Coisa de Pele - Ao Vivo",38,399317,0,0.523,0.906,7,-5.993,1,0.0704,0.379,0,0.569,0.757,104.859,4,"samba"
96492,"2oh9IhwPLdMxtMmyKFZNcj","Ivete Sangalo","Ao Vivo - 10 Anos (Deluxe)","Flor Do Reggae - Ao Vivo",41,261346,0,0.614,0.791,1,-8.774,1,0.0459,0.121,1.78e-05,0.699,0.811,164.454,4,"samba"
96493,"73Z9YSgWWkb8hYr5Kw5WBl","Pepeu Gomes","Meu Coração","Garota Dourada",40,272000,0,0.616,0.219,9,-9.327,1,0.0306,0.798,0,0.141,0.251,123.131,4,"samba"
96495,"1n9gqDium7ymmaccaEshsP","Maria Bethânia","Noturno","Lapa Santa",39,200017,0,0.547,0.197,5,-14.025,1,0.0422,0.779,0,0.297,0.42,140.48,4,"samba"
96497,"5QJ9xJkzWj8Kn5q5NjriGn","Noite Ilustrada","20 Super Sucessos Noite Ilustrada","Leva Meu Samba / Atire a Primeira Pedra / Ai Que Saudade de Amélia / Sei Que É Covardia / Pois É / Laranja Madura / Na Cadência do Samba",40,232027,0,0.656,0.82,2,-9.197,1,0.0319,0.548,0.000568,0.151,0.951,101.914,4,"samba"
96498,"2z9wlKb31r8uquVb5KuSfH","Noite Ilustrada","20 Super Sucessos Noite Ilustrada","Toalha de Mesa / Pedrinha de Cor / Idade de Fazer Bobagem / Marina / Balada Nº 7 / O Neguinho e a Senhorita / Volta por Cima",40,355403,0,0.63,0.76,2,-10.323,1,0.0497,0.337,0.00483,0.251,0.775,93.148,4,"samba"
96500,"0AIllDe3VlqgGS8fHK1SR4","Mantu Chhuria","Puja Dance Dhamaka","DJ Bajiba Aji",27,179662,0,0.704,0.858,6,-4.421,0,0.0842,0.122,0,0.203,0.72,150.001,4,"samba"
96501,"5muA8QmdHtKeAWEcT4RjNn","Mantu Chhuria","Mantu Chhuria Hits","Bhija Sakala Ra",27,239165,0,0.774,0.761,6,-4.323,0,0.0314,0.45,0,0.0881,0.796,115.033,1,"samba"
96502,"7iBxYdRTr6uXdTribDTOWK","Santanu Sahu","Muita Fasigali Re","Muita Fasigali Re",26,60050,0,0.608,0.964,1,-1.595,1,0.0903,0.254,0.000758,0.217,0.69,156.489,4,"samba"
96503,"2XcL0EUugd9IyDy3ajxbRd","Arlindo Cruz","Batuques do Meu Lugar (Ao Vivo)","Meu Lugar - Ao Vivo",39,406920,0,0.376,0.755,9,-9.471,0,0.061,0.719,5.67e-05,0.933,0.454,89.076,4,"samba"
96504,"3fak0qjHByUubKQY2JM3ux","Tim Maia","Tim Maia","Leva",40,258200,0,0.38,0.45,7,-10.47,1,0.047,0.254,0,0.0399,0.56,61.902,4,"samba"
96505,"3ZHpTrilP6f3XLX9THTfoo","Banda Eva","Veja Alto, Ouça Colorido - Ao Vivo","Me Abraça - Ao Vivo",39,135693,0,0.415,0.646,5,-8.148,1,0.036,0.663,0,0.291,0.662,100.295,4,"samba"
96506,"3Arr69H9myYdohwz9muLNj","RDN;Vitinho;Caju Pra Baixo","RDN e Amigos 2, Bloco 1","Primeiro Beijo",40,83397,0,0.541,0.653,4,-8.923,0,0.0335,0.736,0,0.663,0.927,164.027,4,"samba"
96507,"0bBQ29YmU5F2vZy72WanaK","Monobloco","Arrastão Da Alegria","Pra São Jorge",38,191680,0,0.79,0.62,3,-7.445,1,0.0621,0.412,0,0.14,0.769,115.016,4,"samba"
96508,"3S15asiD5pqbEp4mb9tMxa","Novos Baianos","Dois Momentos","Quando você chegar",39,198466,0,0.53,0.59,0,-6.059,1,0.0652,0.737,0,0.101,0.904,153.043,4,"samba"
96509,"1Plfkvm5upruysLT1JFUcZ","Xande De Pilares","Esse Menino Sou Eu","Tem Que Provar Que Merece",39,225093,0,0.718,0.809,7,-5.444,1,0.0465,0.239,0,0.21,0.842,103.943,4,"samba"
96510,"6xjcuxRKZelJSFoc5DtX5d","RDN;Suel;Ferrugem","RDN & Amigos, Vol. 1","Meu Sorriso",40,98171,0,0.724,0.446,1,-9.762,1,0.0443,0.256,0,0.169,0.612,86.019,4,"samba"
96511,"0n4JisFWNufmnouq4hnuyw","Arlindo Cruz","Mtv Ao Vivo Arlindo Cruz - Vol. 2","Numa Cidade Muito Longe Daqui - Polícia e Bandido - Ao Vivo",39,205693,0,0.593,0.743,9,-6.989,0,0.0365,0.683,0,0.596,0.788,96.959,4,"samba"
96512,"5Hn8fkS53OA0gTZFgmUdkR","Zeca Pagodinho","A Vida Tem Sempre Razão","Chega de Saudade",38,234746,0,0.797,0.576,2,-10.289,1,0.207,0.746,0.00015,0.0422,0.734,86.014,4,"samba"
96513,"4W3OLec9sTB37yegHQVxOq","Seu Jorge;Racionais MC's","Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)","Diário de um Detento (Ao Vivo)",38,493373,0,0.484,0.877,10,-5.095,0,0.365,0.758,0,0.61,0.586,88.445,4,"samba"
96514,"40eeLpIvzz1wRgmVHLy407","Nelson Sargento","Versátil","Falso Amor Sincero",38,140946,0,0.701,0.507,0,-9.295,1,0.0703,0.542,0,0.131,0.916,96.882,4,"samba"
96515,"22Es2T429VHj7sBNDyd0Ta","Gilberto Gil","Em Casa Com os Gil","Superhomem - a Canção",40,230857,0,0.673,0.164,9,-14.176,1,0.0407,0.909,0.119,0.111,0.0941,108.041,4,"samba"
96516,"1XoqYXr8L0X7kpivUph328","Geraldo Azevedo","O Grande Encontro 3","Dona Da Minha Cabeça - Ao Vivo",39,241600,0,0.57,0.693,11,-5.234,0,0.0841,0.611,0,0.97,0.614,142.064,4,"samba"
96517,"13WxzbRxMtdv4IfJlwX5K5","Jorge Aragão","Ao vivo","Ponta de dor - Ao vivo",39,180933,0,0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762,99.673,4,"samba"
96518,"4jcDWr0C6KIUCjkz2zfVLO","Akatu","Luau do Akatu","Só pro Meu Prazer",39,112335,0,0.595,0.691,0,-8.033,1,0.0395,0.458,0.00112,0.573,0.894,158.122,4,"samba"
96519,"7enYNZtLxmPokmH0qGZ0yg","Samba Pra Gente","Samba Pra Gente","Sinuca De Bico",40,240746,0,0.523,0.823,7,-7.228,0,0.0542,0.43,0,0.744,0.557,168.196,4,"samba"
96520,"6fbdjFg0LX6m4heXQkRwgf","Adoniran Barbosa","Adoniran Barbosa","No Morro Da Casa Verde",39,143933,0,0.628,0.761,11,-7.842,0,0.0461,0.305,2.24e-05,0.0805,0.813,90.993,4,"samba"
96521,"4niqi9aLvl7MhFl3WAnuuv","Diogo Nogueira;Hamilton De Holanda","Sou Eu (Live)","Lama Nas Ruas - Ao Vivo Em Vivo Rio,Brasil/2010",38,289213,0,0.565,0.777,7,-6.532,1,0.034,0.254,2.02e-06,0.925,0.367,118.657,4,"samba"
96522,"1UNTLV4U93cgLQBQxZbkJp","Arlindo Cruz;Sombrinha","Arlindo Cruz e Sombrinha (Ao vivo)","Fim da tristeza - Ao vivo",39,190466,0,0.489,0.758,9,-6.838,1,0.0984,0.581,0,0.744,0.801,88.266,4,"samba"
96523,"2sDresIXpmT1FW8YEHtDEB","Grupo Fundo De Quintal","Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo)","Só Felicidade - Ao Vivo",38,176944,0,0.486,0.884,0,-5.148,1,0.0818,0.353,0,0.377,0.787,114.415,4,"samba"
96524,"6N6wYxdPVMnEVK8xsplS8z","Soweto","Eu Sou O Samba - Soweto","Derê",39,192426,0,0.388,0.713,0,-7.298,1,0.0833,0.657,0,0.221,0.652,153.35,4,"samba"
96525,"2j7KVMviah3jDLrmtt7sx5","Benito Di Paula","Benito Di Paula","Como Dizia O Mestre",39,171666,0,0.579,0.477,2,-9.784,1,0.0327,0.137,0,0.0765,0.398,87.092,4,"samba"
96526,"4mAWSvlGSBf9KzNIORHSVt","Vou pro Sereno;Reinaldo","A Força do Nosso Som (Ao Vivo)","Sonhos (feat. Reinaldo) - Ao Vivo",39,228175,0,0.526,0.834,7,-7.781,1,0.0527,0.459,0,0.833,0.595,97.475,4,"samba"
96527,"2o72ijZlp54mtVOw2HR9s3","Xande De Pilares","Pão Que Alimenta (Ao Vivo)","Pão Que Alimenta - Ao Vivo",39,188804,0,0.602,0.799,2,-6.188,1,0.0431,0.696,0,0.977,0.831,109.98,4,"samba"
96528,"6zSGfGit15V0xewQwb7BUo","Elis Regina","Elis","Dois Pra Lá, Dois Pra Cá",39,266733,0,0.652,0.363,9,-8.62,0,0.0433,0.586,0.000219,0.0661,0.478,96.644,4,"samba"
96529,"4WIOLV7ZZOzNW5FFMyGgAL","Caju Pra Baixo;Belo","Ao Vivo em Marechal Hermes","Refém do Coração - Ao Vivo",39,75765,0,0.381,0.602,0,-6.53,1,0.0431,0.756,0,0.798,0.777,83.715,4,"samba"
96530,"1f0FYo2ou3wnQwnBfnXxzE","Diogo Nogueira;Zeca Pagodinho","Alma Brasileira (Ao Vivo / Edição Especial)","Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo",38,241257,0,0.481,0.725,9,-6.621,1,0.0338,0.736,0,0.208,0.815,94.909,4,"samba"
96531,"3EJhTDfC0lJS0p7er8mg9w","Zeca Pagodinho","Novo Millennium","Vai Vadiar",38,245266,0,0.56,0.809,2,-8.631,0,0.187,0.268,0,0.145,0.81,113.492,4,"samba"
96532,"0swGsC12qQJfIIMsSWvtVc","Zeca Pagodinho","Acústico - Zeca Pagodinho (Deluxe / Ao Vivo)","Quando Eu Contar (Iaiá) / Brincadeira Tem Hora - Ao Vivo No Rio De Janeiro / 2003",38,268226,0,0.709,0.675,5,-10.147,1,0.176,0.605,0,0.882,0.744,113.305,4,"samba"
96533,"63dJQPB7IWzpLCadgdhvCs","Maria Bethânia;Zeca Pagodinho","Zeca Apresenta: O Quintal Do Zeca Pagodinho (Ao Vivo)","Sonho Meu - Ao Vivo",39,251266,0,0.598,0.702,5,-8.074,1,0.0483,0.796,0.000125,0.913,0.838,81.031,4,"samba"
96534,"4nqUyhQ711Nh8tAoHOLd9y","Galocantô","Samba Social Clube Nova Geração (Ao Vivo)","Vara De Família - Ao Vivo",38,259106,0,0.459,0.849,2,-6.037,1,0.279,0.298,0,0.506,0.799,94.904,4,"samba"
96535,"3qlFb7l26oCFi7xIQOkCYI","Samba De Raiz","Samba de Raiz - Ao Vivo, Vol. 2","Coisa de Pele - Ao Vivo",38,189800,0,0.647,0.802,2,-11.088,1,0.125,0.742,0,0.916,0.922,100.365,4,"samba"
96537,"1wWwIwO2GdnDfvUywsAJhl","Art Popular","Ao Vivo Sem Abuso","Sentinela - Ao Vivo",39,200680,0,0.467,0.87,7,-9.23,0,0.0396,0.313,7.54e-05,0.931,0.896,87.871,4,"samba"
96538,"0jDrBNdjnSW2PKBibuJTtW","Timbalada","Cada Cabeca É Um Mundo","Toneladas De Desejo",39,187533,0,0.74,0.72,7,-8.464,1,0.0923,0.514,1.94e-05,0.263,0.826,117.183,4,"samba"
96539,"4phUOzsqUNjZ5EY8zTAhTv","Caju Pra Baixo","Open Bar do Caju, Vol. 2 (Ao Vivo)","Deixa o Menino Jogar - Ao Vivo",39,144612,0,0.544,0.812,11,-6.102,0,0.0454,0.711,0,0.394,0.777,85.046,4,"samba"
96540,"6TW2UaFBGDWxZGY9wW7536","Exaltasamba","Ao Vivo Na Ilha Da Magia","Duas Vidas Num Só Ideal - Extra / Ao Vivo Na Ilha Da Magia,Brasil/2008",39,224186,0,0.598,0.582,9,-8.438,1,0.0483,0.646,0,0.953,0.713,75.078,4,"samba"
96541,"5ofP0ayCr1BAMVxvsmyx7x","Marquinho Art'Samba;De Mangueira","Sambas De Enredo Das Escolas De Samba 2019","História Para Ninar Gente Grande",39,271453,0,0.419,0.71,3,-8.115,1,0.0654,0.101,0,0.0902,0.853,144.662,4,"samba"
96542,"3EuxKklzZlKWxuGdqxaju3","Zeca Pagodinho","Zeca Pagodinho Ao Vivo","Não Sou Mais Disso - Ao Vivo",38,225893,0,0.546,0.908,9,-6.442,1,0.217,0.698,0,0.739,0.662,109.397,4,"samba"
96543,"64R7QfbnYZh3DBQIRsN7s0","Caju Pra Baixo","Roda de Samba do Caju (Ao Vivo)","Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada - Ao Vivo",39,443391,0,0.542,0.828,9,-4.86,0,0.07,0.553,0,0.957,0.7,99.982,4,"samba"
96545,"732XzfBqvakdsw4jwR1sxI","Jorge Aragão","Ao vivo 2","Reflexão - Ao vivo",39,250800,0,0.376,0.87,7,-8.262,0,0.0561,0.684,0.105,0.725,0.733,92.253,4,"samba"
96546,"53rc6YOwpMnfCGUPrFHUaT","Thiago Soares","Pagode do Soares de Verão","Mania de Pegar Mulher / Essência da Paixão / Delírios de Amor / Derê",40,330814,0,0.671,0.627,0,-8.094,0,0.0522,0.797,1.03e-06,0.263,0.894,99.118,4,"samba"
96547,"0aeeDPnPzocdl2htZwj2eE","Elba Ramalho","O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)","Chão de Giz - Ao Vivo",39,353293,0,0.476,0.648,4,-7.886,0,0.0388,0.415,0,0.94,0.468,161.812,3,"samba"
96548,"7CbogWJsD0zfxPXlIycfuH","Casuarina","Roda de Samba do Casuarina e Convidados","É isso aí - Isso é problema dela",40,239800,0,0.616,0.733,0,-8.615,1,0.0442,0.658,0.0272,0.68,0.935,87.175,4,"samba"
96549,"7AzNqaVeOgymLckbgZKDuY","Elba Ramalho","O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)","Ai Que Saudade D'Ocê - Ao Vivo",39,323946,0,0.523,0.669,0,-7.98,1,0.0559,0.694,0,0.665,0.295,105.068,4,"samba"
96550,"4ZTwK44nGjHiBXEwIgGV2O","Nil Sagar;Rocky Handsome;Aiswarya Khusi","Kalank","Kalank",26,327921,0,0.453,0.861,1,-5.908,0,0.0882,0.311,0,0.359,0.668,81.895,4,"samba"
96551,"0xmFMrp79pxqE8dvT28rW5","Mantu Chhuria;Dipti Rekha Padhi","Mantu Chhuria Hits","DJ Bajiba Aji",26,179629,0,0.716,0.849,6,-4.737,0,0.0792,0.12,0,0.205,0.704,149.911,4,"samba"
96552,"41Woxem19zoJM7GyHBWBwF","Bijay Anand Sahu;Archana Padhi","Lagla Mohani","Lagla Mohani",26,188443,0,0.632,0.749,8,-7.416,1,0.115,0.0268,2.25e-05,0.121,0.68,67.485,4,"samba"
96553,"3ddp87sShpWPenS7M4t9uj","Tim Maia","Racional (Vol 1)","Contacto Com o Mundo Racional",40,181866,0,0.676,0.352,11,-10.402,0,0.0367,0.208,0,0.128,0.509,111.179,3,"samba"
96554,"12XAcd4rKXY5S68laQxJu1","Tim Maia","Dance Bem","Paixão Antiga",39,246560,0,0.528,0.702,5,-7.152,1,0.0282,0.48,3.02e-06,0.488,0.561,140.372,4,"samba"
96555,"19Bs0JBxcZrcOaGdX2Elzo","Jorginho do Império","O Filho do Imperador (Ao Vivo)","Naquela Mesa",37,210800,0,0.725,0.554,5,-10.829,1,0.0628,0.713,2.54e-05,0.142,0.739,141.146,4,"samba"
96556,"2ArvCr1JzOG2r0dJjCuvr1","Soweto","Nova Bis","É Tudo",38,186373,0,0.66,0.643,9,-6.942,1,0.0368,0.575,0,0.089,0.847,136.667,4,"samba"
96557,"1DyIW6o93oTfsRgh8oEQSM","Vou pro Sereno;Mumuzinho","A Força do Nosso Som Continua (Ao Vivo)","O Bem - Ao Vivo",39,133538,0,0.494,0.668,11,-8.166,0,0.068,0.78,0,0.746,0.687,83.317,4,"samba"
96558,"43qZK77WZUsK6c2HOvLXzj","Roberta Sá","Esse Amor Chegou","Esse Amor Chegou",39,152801,0,0.821,0.355,5,-7.15,0,0.0392,0.854,0,0.104,0.588,117.286,5,"samba"
96559,"30ygEBpQYeFE6Qe5KnIh9C","Bezerra Da Silva","Alô Malandragem Maloca o Flagrante","Maloca o Flagrante",40,171800,0,0.699,0.742,7,-6.557,0,0.193,0.18,0,0.161,0.89,96.714,4,"samba"
96560,"2B7GMkCUExLpG5lM2ICbXF","Mariana Aydar;Chico César","O Futuro Já Sabia","O Futuro Já Sabia",39,201806,0,0.641,0.614,9,-8.296,1,0.0846,0.176,4.73e-05,0.123,0.551,157.969,4,"samba"
96561,"4yt1hUOda8fVmoShOUFnyH","Katinguelê","Um Novo Tempo","Cilada",37,175851,0,0.432,0.596,7,-8.861,0,0.0364,0.744,0,0.317,0.612,84.974,4,"samba"
96562,"2jrtlEsTbL8g4aGbOnCyMb","Luiz Gonzaga","A Raíz do Nordeste","Respeita Januário",38,150565,0,0.765,0.501,8,-6.049,1,0.156,0.82,0,0.246,0.746,84.604,4,"samba"
96563,"5wLhrfcQ4f0ajIgViGVPBY","Teresa Cristina","Canta Cartola","O Mundo É Um Moinho",40,235160,0,0.573,0.169,4,-17.362,1,0.082,0.978,0.00064,0.969,0.346,82.016,4,"samba"
